roomID | time | ルール | Player1  Player2 Player3
C6529 | 19:46 | 三般南喰赤－ | 場代負け(+49.0) バラク・オマタ(-2.0) ニートしたい(-47.0)
C6529 | 21:34 | 三般南喰赤－ | Toshi624(+63.0) ニートしたい(-5.0) バラク・オマタ(-58.0)
C6529 | 21:44 | 三般南喰赤－ | バラク・オマタ(+47.0) ニートしたい(-12.0) Toshi624(-35.0)
C6529 | 21:57 | 三般南喰赤－ | ニートしたい(+46.0) Toshi624(+6.0) バラク・オマタ(-52.0)
C6529 | 22:09 | 三般南喰赤－ | ニートしたい(+42.0) バラク・オマタ(-10.0) Toshi624(-32.0)
C6529 | 22:24 | 三般南喰赤－ | ニートしたい(+40.0) Toshi624(-3.0) バラク・オマタ(-37.0)
C6529 | 22:36 | 三般南喰赤－ | ニートしたい(+33.0) Toshi624(-6.0) バラク・オマタ(-27.0)
C6529 | 22:54 | 三般南喰赤－ | Toshi624(+55.0) バラク・オマタ(+11.0) ニートしたい(-66.0)
C6529 | 23:13 | 三般南喰赤－ | ニートしたい(+72.0) バラク・オマタ(-18.0) Toshi624(-54.0)
C6529 | 23:34 | 三般南喰赤－ | Toshi624(+49.0) ニートしたい(+1.0) バラク・オマタ(-50.0)
C6529 | 23:52 | 三般南喰赤－ | ニートしたい(+66.0) Toshi624(0.0) バラク・オマタ(-66.0)
#4/20
C6529 | 00:04 | 三般南喰赤－ | Toshi624(+42.0) ニートしたい(-11.0) ソギモギ皇帝(-31.0)
C6529 | 00:18 | 三般南喰赤－ | ソギモギ皇帝(+63.0) Toshi624(-15.0) ニートしたい(-48.0)
C6529 | 00:38 | 三般南喰赤－ | Toshi624(+70.0) ソギモギ皇帝(-21.0) ニートしたい(-49.0)
C6529 | 18:48 | 三般南喰赤－ | バラク・オマタ(+49.0) ソギモギ皇帝(+4.0) 場代負け(-53.0)
C6529 | 19:25 | 三般南喰赤－ | バラク・オマタ(+78.0) ソギモギ皇帝(-11.0) ニートしたい(-67.0)
C6529 | 20:03 | 三般南喰赤－ | バラク・オマタ(+40.0) ニートしたい(+4.0) ソギモギ皇帝(-44.0)
C6529 | 20:15 | 三般南喰赤－ | ニートしたい(+43.0) ソギモギ皇帝(-1.0) バラク・オマタ(-42.0)
C6529 | 20:30 | 三般南喰赤－ | バラク・オマタ(+31.0) ソギモギ皇帝(-4.0) ニートしたい(-27.0)
C6529 | 20:48 | 三般南喰赤－ | 鳥谷タカシ(+72.0) バラク・オマタ(+17.0) ソギモギ皇帝(-89.0)
C6529 | 21:07 | 三般南喰赤－ | バラク・オマタ(+60.0) 鳥谷タカシ(+15.0) ソギモギ皇帝(-75.0)
C6529 | 21:22 | 三般南喰赤－ | バラク・オマタ(+116.0) 鳥谷タカシ(-36.0) ソギモギ皇帝(-80.0)
C6529 | 22:00 | 三般南喰赤－ | 場代負け(+45.0) バラク・オマタ(-5.0) さかかきばら(-40.0)
C6529 | 22:10 | 三般南喰赤－ | バラク・オマタ(+64.0) 場代負け(+7.0) さかかきばら(-71.0)
C6529 | 22:22 | 三般南喰赤－ | バラク・オマタ(+55.0) さかかきばら(+5.0) 場代負け(-60.0)
C6529 | 22:36 | 三般南喰赤－ | さかかきばら(+66.0) バラク・オマタ(+2.0) 場代負け(-68.0)
#4/21
C6529 | 20:42 | 三般南喰赤－ | ソギモギ皇帝(+72.0) バラク・オマタ(+7.0) 場代負け(-79.0)
C6529 | 21:00 | 三般南喰赤－ | ソギモギ皇帝(+34.0) 場代負け(-3.0) バラク・オマタ(-31.0)
C6529 | 21:16 | 三般南喰赤－ | バラク・オマタ(+60.0) ソギモギ皇帝(-19.0) 場代負け(-41.0)
C6529 | 21:27 | 三般南喰赤－ | バラク・オマタ(+52.0) ソギモギ皇帝(+15.0) 場代負け(-67.0)
C6529 | 21:42 | 三般南喰赤－ | ソギモギ皇帝(+55.0) バラク・オマタ(-15.0) 場代負け(-40.0)
C6529 | 21:52 | 三般南喰赤－ | 場代負け(+47.0) ソギモギ皇帝(-5.0) バラク・オマタ(-42.0)
C6529 | 22:13 | 三般南喰赤－ | ソギモギ皇帝(+35.0) 場代負け(-3.0) バラク・オマタ(-32.0)
#4/22
C6529 | 19:59 | 三般南喰赤－ | 鳥谷タカシ(+37.0) 場代負け(-8.0) バラク・オマタ(-29.0)
C6529 | 20:10 | 三般南喰赤－ | 鳥谷タカシ(+60.0) バラク・オマタ(-14.0) 場代負け(-46.0)
C6529 | 20:24 | 三般南喰赤－ | バラク・オマタ(+76.0) 場代負け(-16.0) 鳥谷タカシ(-60.0)
C6529 | 20:34 | 三般南喰赤－ | バラク・オマタ(+64.0) 場代負け(+8.0) 鳥谷タカシ(-72.0)
C6529 | 20:41 | 三般南喰赤－ | 場代負け(+38.0) 鳥谷タカシ(+3.0) バラク・オマタ(-41.0)
C6529 | 20:52 | 三般南喰赤－ | 場代負け(+50.0) バラク・オマタ(-11.0) 鳥谷タカシ(-39.0)
C6529 | 21:05 | 三般南喰赤－ | 場代負け(+44.0) バラク・オマタ(+3.0) 鳥谷タカシ(-47.0)
C6529 | 21:16 | 三般南喰赤－ | 場代負け(+69.0) バラク・オマタ(-17.0) ソギモギ皇帝(-52.0)
C6529 | 21:33 | 三般南喰赤－ | 場代負け(+50.0) バラク・オマタ(+10.0) ソギモギ皇帝(-60.0)
C6529 | 21:48 | 三般南喰赤－ | バラク・オマタ(+44.0) 場代負け(-5.0) ソギモギ皇帝(-39.0)
C6529 | 22:06 | 三般南喰赤－ | 場代負け(+47.0) ソギモギ皇帝(-11.0) バラク・オマタ(-36.0)
C6529 | 22:18 | 三般南喰赤－ | ソギモギ皇帝(+37.0) 場代負け(-6.0) バラク・オマタ(-31.0)
C6529 | 22:31 | 三般南喰赤－ | バラク・オマタ(+69.0) 場代負け(-8.0) ソギモギ皇帝(-61.0)
C6529 | 22:48 | 三般南喰赤－ | 場代負け(+53.0) ソギモギ皇帝(-5.0) バラク・オマタ(-48.0)
C6529 | 23:03 | 三般南喰赤－ | ソギモギ皇帝(+66.0) 場代負け(-4.0) バラク・オマタ(-62.0)
C6529 | 23:23 | 三般南喰赤－ | ソギモギ皇帝(+38.0) 場代負け(-5.0) バラク・オマタ(-33.0)
C6529 | 23:33 | 三般南喰赤－ | バラク・オマタ(+57.0) 場代負け(+5.0) ソギモギ皇帝(-62.0)
＃4/23
C6529 | 20:56 | 三般南喰赤－ | ソギモギ皇帝(+51.0) 場代負け(-6.0) 鳥谷タカシ(-45.0)
C6529 | 21:09 | 三般南喰赤－ | 場代負け(+42.0) ソギモギ皇帝(+5.0) 鳥谷タカシ(-47.0)
C6529 | 21:25 | 三般南喰赤－ | 鳥谷タカシ(+53.0) 場代負け(-10.0) ソギモギ皇帝(-43.0)
C6529 | 21:39 | 三般南喰赤－ | 鳥谷タカシ(+58.0) ソギモギ皇帝(-3.0) 場代負け(-55.0)
C6529 | 21:59 | 三般南喰赤－ | バラク・オマタ(+40.0) ソギモギ皇帝(-10.0) 場代負け(-30.0)
C6529 | 22:13 | 三般南喰赤－ | ソギモギ皇帝(+54.0) バラク・オマタ(-6.0) 場代負け(-48.0)
C6529 | 22:24 | 三般南喰赤－ | ソギモギ皇帝(+71.0) 場代負け(+8.0) バラク・オマタ(-79.0)
#4/25
C6529 | 08:14 | 三般南喰赤－ | さかかきばら(+45.0) ニートしたい(+4.0) 鳥谷タカシ(-49.0)
C6529 | 08:33 | 三般南喰赤－ | さかかきばら(+39.0) ニートしたい(-4.0) 鳥谷タカシ(-35.0)
C6529 | 08:48 | 三般南喰赤－ | 鳥谷タカシ(+45.0) ニートしたい(-11.0) さかかきばら(-34.0)
C6529 | 09:03 | 三般南喰赤－ | 鳥谷タカシ(+37.0) さかかきばら(+2.0) ニートしたい(-39.0)
C6529 | 09:20 | 三般南喰赤－ | バラク・オマタ(+51.0) さかかきばら(-9.0) ニートしたい(-42.0)
C6529 | 09:35 | 三般南喰赤－ | さかかきばら(+69.0) バラク・オマタ(-2.0) ニートしたい(-67.0)
C6529 | 09:52 | 三般南喰赤－ | バラク・オマタ(+107.0) ニートしたい(-15.0) さかかきばら(-92.0)
C6529 | 10:08 | 三般南喰赤－ | さかかきばら(+51.0) ニートしたい(-13.0) バラク・オマタ(-38.0)
C6529 | 10:21 | 三般南喰赤－ | バラク・オマタ(+43.0) ニートしたい(+6.0) さかかきばら(-49.0)
C6529 | 10:36 | 三般南喰赤－ | さかかきばら(+94.0) ニートしたい(-19.0) バラク・オマタ(-75.0)
C6529 | 10:57 | 三般南喰赤－ | バラク・オマタ(+55.0) ニートしたい(0.0) さかかきばら(-55.0)
C6529 | 12:37 | 三般南喰赤－ | ニートしたい(+59.0) 場代負け(-8.0) ソギモギ皇帝(-51.0)
C6529 | 13:35 | 三般南喰赤－ | バラク・オマタ(+37.0) ソギモギ皇帝(-1.0) 場代負け(-36.0)
C6529 | 13:48 | 三般南喰赤－ | ソギモギ皇帝(+33.0) バラク・オマタ(-4.0) 場代負け(-29.0)
C6529 | 14:02 | 三般南喰赤－ | ソギモギ皇帝(+43.0) バラク・オマタ(-11.0) 場代負け(-32.0)
C6529 | 14:16 | 三般南喰赤－ | バラク・オマタ(+50.0) ソギモギ皇帝(-5.0) 場代負け(-45.0)
C6529 | 14:26 | 三般南喰赤－ | バラク・オマタ(+51.0) 場代負け(-4.0) ソギモギ皇帝(-47.0)
C6529 | 14:42 | 三般南喰赤－ | ソギモギ皇帝(+77.0) 場代負け(+5.0) バラク・オマタ(-82.0)
C6529 | 14:55 | 三般南喰赤－ | 場代負け(+46.0) ソギモギ皇帝(-2.0) バラク・オマタ(-44.0)
C6529 | 15:05 | 三般南喰赤－ | バラク・オマタ(+55.0) ソギモギ皇帝(-1.0) 場代負け(-54.0)
C6529 | 15:21 | 三般南喰赤－ | 場代負け(+68.0) バラク・オマタ(-16.0) ソギモギ皇帝(-52.0)
C6529 | 15:36 | 三般南喰赤－ | バラク・オマタ(+69.0) Toshi624(+6.0) ソギモギ皇帝(-75.0)
C6529 | 15:49 | 三般南喰赤－ | バラク・オマタ(+34.0) Toshi624(-7.0) ソギモギ皇帝(-27.0)
C6529 | 16:00 | 三般南喰赤－ | ソギモギ皇帝(+45.0) Toshi624(-6.0) バラク・オマタ(-39.0)
C6529 | 16:15 | 三般南喰赤－ | ソギモギ皇帝(+66.0) バラク・オマタ(-9.0) Toshi624(-57.0)
C6529 | 16:29 | 三般南喰赤－ | バラク・オマタ(+47.0) Toshi624(-8.0) ソギモギ皇帝(-39.0)
C6529 | 16:41 | 三般南喰赤－ | バラク・オマタ(+41.0) ソギモギ皇帝(+1.0) Toshi624(-42.0)
C6529 | 16:52 | 三般南喰赤－ | バラク・オマタ(+57.0) ソギモギ皇帝(-3.0) Toshi624(-54.0)
C6529 | 17:03 | 三般南喰赤－ | Toshi624(+53.0) ソギモギ皇帝(-15.0) バラク・オマタ(-38.0)
C6529 | 17:20 | 三般南喰赤－ | ソギモギ皇帝(+71.0) バラク・オマタ(-7.0) Toshi624(-64.0)
C6529 | 17:33 | 三般南喰赤－ | Toshi624(+53.0) バラク・オマタ(-2.0) ソギモギ皇帝(-51.0)
C6529 | 17:56 | 三般南喰赤－ | Toshi624(+93.0) バラク・オマタ(-32.0) ソギモギ皇帝(-61.0)
C6529 | 18:15 | 三般南喰赤－ | ソギモギ皇帝(+36.0) Toshi624(-7.0) バラク・オマタ(-29.0)
C6529 | 18:29 | 三般南喰赤－ | ソギモギ皇帝(+40.0) Toshi624(-3.0) バラク・オマタ(-37.0)
C6529 | 18:44 | 三般南喰赤－ | Toshi624(+44.0) バラク・オマタ(-12.0) ソギモギ皇帝(-32.0)
C6529 | 19:03 | 三般南喰赤－ | ソギモギ皇帝(+52.0) バラク・オマタ(-6.0) Toshi624(-46.0)
C6529 | 19:13 | 三般南喰赤－ | Toshi624(+36.0) バラク・オマタ(-1.0) ソギモギ皇帝(-35.0)
C6529 | 19:29 | 三般南喰赤－ | ソギモギ皇帝(+63.0) バラク・オマタ(-6.0) Toshi624(-57.0)
C6529 | 19:46 | 三般南喰赤－ | ソギモギ皇帝(+47.0) Toshi624(-3.0) バラク・オマタ(-44.0)
C6529 | 20:01 | 三般南喰赤－ | バラク・オマタ(+43.0) ソギモギ皇帝(+1.0) Toshi624(-44.0)
C6529 | 20:11 | 三般南喰赤－ | ソギモギ皇帝(+71.0) 鳥谷タカシ(-14.0) Toshi624(-57.0)
C6529 | 20:36 | 三般南喰赤－ | Toshi624(+55.0) 鳥谷タカシ(-13.0) ソギモギ皇帝(-42.0)
C6529 | 20:46 | 三般南喰赤－ | Toshi624(+47.0) ソギモギ皇帝(-10.0) 鳥谷タカシ(-37.0)
C6529 | 21:05 | 三般南喰赤－ | 鳥谷タカシ(+50.0) Toshi624(-4.0) ソギモギ皇帝(-46.0)
C6529 | 21:19 | 三般南喰赤－ | Toshi624(+61.0) ソギモギ皇帝(-10.0) 鳥谷タカシ(-51.0)
C6529 | 21:40 | 三般南喰赤－ | さかかきばら(+39.0) Toshi624(0.0) 鳥谷タカシ(-39.0)
C6529 | 21:41 | 三般南喰赤－ | ニートしたい(+52.0) バラク・オマタ(-10.0) ソギモギ皇帝(-42.0)
C6529 | 21:54 | 三般南喰赤－ | さかかきばら(+56.0) Toshi624(-14.0) 鳥谷タカシ(-42.0)
C6529 | 21:59 | 三般南喰赤－ | ソギモギ皇帝(+41.0) ニートしたい(-5.0) バラク・オマタ(-36.0)
C6529 | 22:10 | 三般南喰赤－ | ニートしたい(+44.0) ソギモギ皇帝(+1.0) さかかきばら(-45.0)
C6529 | 22:29 | 三般南喰赤－ | バラク・オマタ(+43.0) ニートしたい(-9.0) 場代負け(-34.0)
C6529 | 22:42 | 三般南喰赤－ | バラク・オマタ(+48.0) ニートしたい(+4.0) 場代負け(-52.0)
C6529 | 22:56 | 三般南喰赤－ | バラク・オマタ(+69.0) 場代負け(-1.0) ニートしたい(-68.0)
C6529 | 23:06 | 三般南喰赤－ | 場代負け(+66.0) ニートしたい(-16.0) バラク・オマタ(-50.0)
C6529 | 23:16 | 三般南喰赤－ | 場代負け(+42.0) バラク・オマタ(-7.0) ニートしたい(-35.0)
C6529 | 23:31 | 三般南喰赤－ | バラク・オマタ(+58.0) ソギモギ皇帝(-10.0) 場代負け(-48.0)
C6529 | 23:49 | 三般南喰赤－ | バラク・オマタ(+52.0) ソギモギ皇帝(-7.0) 場代負け(-45.0)
C6529 | 23:59 | 三般南喰赤－ | バラク・オマタ(+42.0) 場代負け(-3.0) ソギモギ皇帝(-39.0)
＃4/26
C6529 | 00:12 | 三般南喰赤－ | ソギモギ皇帝(+63.0) 場代負け(+7.0) バラク・オマタ(-70.0)
C6529 | 00:25 | 三般南喰赤－ | バラク・オマタ(+59.0) ソギモギ皇帝(+20.0) 場代負け(-79.0)
C6529 | 00:46 | 三般南喰赤－ | 場代負け(+65.0) バラク・オマタ(+9.0) ソギモギ皇帝(-74.0)
C6529 | 01:01 | 三般南喰赤－ | ソギモギ皇帝(+127.0) 場代負け(-31.0) バラク・オマタ(-96.0)
C6529 | 01:18 | 三般南喰赤－ | バラク・オマタ(+55.0) ソギモギ皇帝(+4.0) 場代負け(-59.0)
C6529 | 01:32 | 三般南喰赤－ | ソギモギ皇帝(+40.0) 場代負け(-2.0) バラク・オマタ(-38.0)
C6529 | 01:43 | 三般南喰赤－ | 場代負け(+64.0) ソギモギ皇帝(+1.0) バラク・オマタ(-65.0)
C6529 | 02:00 | 三般南喰赤－ | バラク・オマタ(+46.0) 場代負け(-7.0) ソギモギ皇帝(-39.0)
C6529 | 02:13 | 三般南喰赤－ | 場代負け(+62.0) バラク・オマタ(-7.0) ソギモギ皇帝(-55.0)
C6529 | 02:29 | 三般南喰赤－ | バラク・オマタ(+55.0) 場代負け(-16.0) ソギモギ皇帝(-39.0)
C6529 | 02:40 | 三般南喰赤－ | ソギモギ皇帝(+46.0) バラク・オマタ(+8.0) 場代負け(-54.0)
C6529 | 02:54 | 三般南喰赤－ | 場代負け(+49.0) バラク・オマタ(+2.0) ソギモギ皇帝(-51.0)
C6529 | 03:13 | 三般南喰赤－ | ソギモギ皇帝(+47.0) バラク・オマタ(-9.0) 場代負け(-38.0)
C6529 | 03:28 | 三般南喰赤－ | ソギモギ皇帝(+41.0) バラク・オマタ(-9.0) 場代負け(-32.0)
# 4/27
C6529 | 20:47 | 三般南喰赤－ | バラク・オマタ(+43.0) ニートしたい(-5.0) 鳥谷タカシ(-38.0)
C6529 | 21:00 | 三般南喰赤－ | 鳥谷タカシ(+43.0) バラク・オマタ(-10.0) ニートしたい(-33.0)
C6529 | 21:11 | 三般南喰赤－ | バラク・オマタ(+106.0) ニートしたい(-25.0) 鳥谷タカシ(-81.0)
# 4/28
C6529 | 20:58 | 三般南喰赤－ | ニートしたい(+43.0) バラク・オマタ(-11.0) ソギモギ皇帝(-32.0)
C6529 | 21:10 | 三般南喰赤－ | バラク・オマタ(+38.0) ソギモギ皇帝(-2.0) ニートしたい(-36.0)
C6529 | 21:23 | 三般南喰赤－ | ニートしたい(+49.0) バラク・オマタ(-6.0) ソギモギ皇帝(-43.0)
C6529 | 21:38 | 三般南喰赤－ | ニートしたい(+62.0) バラク・オマタ(+1.0) ソギモギ皇帝(-63.0)
# 4/29
C6529 | 08:13 | 三般南喰赤－ | さかかきばら(+39.0) ソギモギ皇帝(+1.0) バラク・オマタ(-40.0)
C6529 | 08:27 | 三般南喰赤－ | ソギモギ皇帝(+37.0) バラク・オマタ(+1.0) さかかきばら(-38.0)
C6529 | 08:47 | 三般南喰赤－ | バラク・オマタ(+57.0) ソギモギ皇帝(0.0) さかかきばら(-57.0)
C6529 | 08:59 | 三般南喰赤－ | ニートしたい(+42.0) バラク・オマタ(-9.0) さかかきばら(-33.0)
C6529 | 09:09 | 三般南喰赤－ | バラク・オマタ(+35.0) ニートしたい(-3.0) さかかきばら(-32.0)
C6529 | 12:02 | 三般南喰赤－ | ソギモギ皇帝(+65.0) ニートしたい(-10.0) Toshi624(-55.0)
C6529 | 12:11 | 三般南喰赤－ | ニートしたい(+80.0) ソギモギ皇帝(-17.0) Toshi624(-63.0)
C6529 | 12:32 | 三般南喰赤－ | Toshi624(+40.0) ソギモギ皇帝(-1.0) ニートしたい(-39.0)
C6529 | 12:50 | 三般南喰赤－ | Toshi624(+52.0) ニートしたい(-15.0) ソギモギ皇帝(-37.0)
C6529 | 13:13 | 三般南喰赤－ | Toshi624(+41.0) ソギモギ皇帝(+3.0) ニートしたい(-44.0)
C6529 | 13:26 | 三般南喰赤－ | ソギモギ皇帝(+50.0) Toshi624(-2.0) ニートしたい(-48.0)
C6529 | 13:38 | 三般南喰赤－ | ニートしたい(+48.0) Toshi624(-10.0) ソギモギ皇帝(-38.0)
C6529 | 13:50 | 三般南喰赤－ | ニートしたい(+51.0) Toshi624(+3.0) ソギモギ皇帝(-54.0)
C6529 | 14:06 | 三般南喰赤－ | ニートしたい(+53.0) ソギモギ皇帝(+8.0) Toshi624(-61.0)
C6529 | 14:28 | 三般南喰赤－ | Toshi624(+97.0) ニートしたい(+16.0) ソギモギ皇帝(-113.0)
C6529 | 14:51 | 三般南喰赤－ | Toshi624(+39.0) ニートしたい(-6.0) ソギモギ皇帝(-33.0)
C6529 | 15:31 | 三般南喰赤－ | 鳥谷タカシ(+49.0) ニートしたい(-12.0) Toshi624(-37.0)
C6529 | 15:47 | 三般南喰赤－ | Toshi624(+39.0) 鳥谷タカシ(-2.0) ニートしたい(-37.0)
C6529 | 16:03 | 三般南喰赤－ | Toshi624(+49.0) 鳥谷タカシ(+2.0) ニートしたい(-51.0)
C6529 | 16:16 | 三般南喰赤－ | ニートしたい(+57.0) Toshi624(-10.0) 鳥谷タカシ(-47.0)
C6529 | 16:26 | 三般南喰赤－ | Toshi624(+43.0) 鳥谷タカシ(-8.0) ニートしたい(-35.0)
C6529 | 16:39 | 三般南喰赤－ | Toshi624(+48.0) ニートしたい(+7.0) 鳥谷タカシ(-55.0)
C6529 | 20:49 | 三般南喰赤－ | 鳥谷タカシ(+42.0) バラク・オマタ(0.0) 場代負け(-42.0)
C6529 | 21:00 | 三般南喰赤－ | 場代負け(+35.0) 鳥谷タカシ(-3.0) バラク・オマタ(-32.0)
C6529 | 21:17 | 三般南喰赤－ | 場代負け(+48.0) バラク・オマタ(-10.0) 鳥谷タカシ(-38.0)
# 4/30
C6529 | 21:38 | 三般南喰赤－ | さかかきばら(+60.0) 場代負け(-7.0) ニートしたい(-53.0)
C6529 | 21:47 | 三般南喰赤－ | 場代負け(+36.0) さかかきばら(-6.0) ニートしたい(-30.0)
C6529 | 21:59 | 三般南喰赤－ | さかかきばら(+34.0) ニートしたい(-6.0) 場代負け(-28.0)
C6529 | 22:10 | 三般南喰赤－ | さかかきばら(+62.0) 場代負け(-9.0) ニートしたい(-53.0)
C6529 | 22:30 | 三般南喰赤－ | ニートしたい(+59.0) 場代負け(-16.0) さかかきばら(-43.0)
C6529 | 22:48 | 三般南喰赤－ | ニートしたい(+53.0) 場代負け(+4.0) さかかきばら(-57.0)
# 5/1
C6529 | 11:16 | 三般南喰赤－ | 場代負け(+48.0) ニートしたい(+8.0) バラク・オマタ(-56.0)
C6529 | 11:26 | 三般南喰赤－ | バラク・オマタ(+38.0) 場代負け(-2.0) ニートしたい(-36.0)
C6529 | 11:35 | 三般南喰赤－ | ニートしたい(+54.0) バラク・オマタ(-15.0) 場代負け(-39.0)
C6529 | 11:47 | 三般南喰赤－ | 場代負け(+64.0) ニートしたい(-7.0) バラク・オマタ(-57.0)
C6529 | 18:55 | 三般南喰赤－ | Toshi624(+64.0) さかかきばら(-3.0) ニートしたい(-61.0)
C6529 | 20:24 | 三般南喰赤－ | バラク・オマタ(+37.0) Toshi624(-2.0) 場代負け(-35.0)
C6529 | 20:35 | 三般南喰赤－ | Toshi624(+54.0) ニートしたい(-1.0) バラク・オマタ(-53.0)
C6529 | 20:48 | 三般南喰赤－ | ニートしたい(+49.0) Toshi624(+4.0) バラク・オマタ(-53.0)
C6529 | 20:58 | 三般南喰赤－ | バラク・オマタ(+36.0) ニートしたい(-5.0) Toshi624(-31.0)
C6529 | 21:13 | 三般南喰赤－ | ニートしたい(+60.0) Toshi624(+3.0) バラク・オマタ(-63.0)
# 5/2
C6529 | 07:32 | 三般南喰赤－ | バラク・オマタ(+43.0) 遊びたい(+6.0) さかかきばら(-49.0)
C6529 | 07:54 | 三般南喰赤－ | バラク・オマタ(+67.0) さかかきばら(-23.0) 遊びたい(-44.0)
C6529 | 08:06 | 三般南喰赤－ | バラク・オマタ(+58.0) さかかきばら(-9.0) 遊びたい(-49.0)
C6529 | 16:13 | 三般南喰赤－ | バラク・オマタ(+67.0) 鳥谷タカシ(+4.0) 場代負け(-71.0)
C6529 | 16:27 | 三般南喰赤－ | 場代負け(+48.0) バラク・オマタ(-10.0) 鳥谷タカシ(-38.0)
C6529 | 16:39 | 三般南喰赤－ | 場代負け(+71.0) バラク・オマタ(+3.0) 鳥谷タカシ(-74.0)
C6529 | 16:51 | 三般南喰赤－ | 場代負け(+55.0) バラク・オマタ(+2.0) 鳥谷タカシ(-57.0)
C6529 | 17:04 | 三般南喰赤－ | 鳥谷タカシ(+41.0) バラク・オマタ(-10.0) 場代負け(-31.0)
C6529 | 17:17 | 三般南喰赤－ | ニートしたい(+56.0) Toshi624(+7.0) 場代負け(-63.0)
C6529 | 17:31 | 三般南喰赤－ | 場代負け(+74.0) Toshi624(-8.0) ニートしたい(-66.0)
C6529 | 17:57 | 三般南喰赤－ | ニートしたい(+74.0) Toshi624(-17.0) 場代負け(-57.0)
C6529 | 18:13 | 三般南喰赤－ | 場代負け(+48.0) Toshi624(+9.0) ニートしたい(-57.0)
C6529 | 18:35 | 三般南喰赤－ | Toshi624(+32.0) ニートしたい(-3.0) 場代負け(-29.0)
C6529 | 18:47 | 三般南喰赤－ | 場代負け(+43.0) Toshi624(-8.0) ニートしたい(-35.0)
C6529 | 19:05 | 三般南喰赤－ | Toshi624(+43.0) ニートしたい(-9.0) 場代負け(-34.0)
C6529 | 19:21 | 三般南喰赤－ | 場代負け(+40.0) ニートしたい(+1.0) Toshi624(-41.0)
C6529 | 19:37 | 三般南喰赤－ | ニートしたい(+41.0) 場代負け(-6.0) Toshi624(-35.0)
C6529 | 20:01 | 三般南喰赤－ | ニートしたい(+39.0) Toshi624(-2.0) 場代負け(-37.0)
C6529 | 20:17 | 三般南喰赤－ | 場代負け(+54.0) Toshi624(+8.0) ニートしたい(-62.0)
C6529 | 20:35 | 三般南喰赤－ | 場代負け(+53.0) ニートしたい(+5.0) Toshi624(-58.0)
C6529 | 20:47 | 三般南喰赤－ | Toshi624(+59.0) 場代負け(-3.0) ニートしたい(-56.0)
C6529 | 21:04 | 三般南喰赤－ | 場代負け(+42.0) ニートしたい(-5.0) Toshi624(-37.0)
C6529 | 21:19 | 三般南喰赤－ | 場代負け(+57.0) Toshi624(-17.0) ニートしたい(-40.0)
C6529 | 21:35 | 三般南喰赤－ | 場代負け(+32.0) Toshi624(-6.0) さかかきばら(-26.0)
C6529 | 21:52 | 三般南喰赤－ | Toshi624(+39.0) さかかきばら(0.0) 場代負け(-39.0)
C6529 | 22:09 | 三般南喰赤－ | 場代負け(+79.0) さかかきばら(-20.0) Toshi624(-59.0)
C6529 | 22:23 | 三般南喰赤－ | さかかきばら(+39.0) Toshi624(+4.0) 場代負け(-43.0)
C6529 | 22:36 | 三般南喰赤－ | さかかきばら(+53.0) Toshi624(+6.0) 場代負け(-59.0)
C6529 | 22:54 | 三般南喰赤－ | 場代負け(+56.0) さかかきばら(+7.0) Toshi624(-63.0)
C6529 | 23:06 | 三般南喰赤－ | 場代負け(+50.0) Toshi624(-11.0) さかかきばら(-39.0)
C6529 | 23:16 | 三般南喰赤－ | Toshi624(+52.0) 場代負け(+1.0) さかかきばら(-53.0)
C6529 | 23:27 | 三般南喰赤－ | Toshi624(+61.0) 場代負け(-11.0) さかかきばら(-50.0)
C6529 | 23:38 | 三般南喰赤－ | 場代負け(+64.0) Toshi624(+22.0) さかかきばら(-86.0)
C6529 | 23:52 | 三般南喰赤－ | Toshi624(+68.0) 場代負け(-20.0) さかかきばら(-48.0)
#5/3
C6529 | 00:04 | 三般南喰赤－ | Toshi624(+44.0) さかかきばら(-3.0) 場代負け(-41.0)
C6529 | 00:20 | 三般南喰赤－ | Toshi624(+52.0) 場代負け(+9.0) さかかきばら(-61.0)
C6529 | 00:33 | 三般南喰赤－ | 場代負け(+43.0) さかかきばら(+2.0) Toshi624(-45.0)
C6529 | 00:43 | 三般南喰赤－ | Toshi624(+43.0) 場代負け(-10.0) さかかきばら(-33.0)
C6529 | 00:55 | 三般南喰赤－ | 場代負け(+56.0) さかかきばら(-6.0) Toshi624(-50.0)
C6529 | 01:08 | 三般南喰赤－ | さかかきばら(+41.0) 場代負け(-6.0) Toshi624(-35.0)
C6529 | 01:19 | 三般南喰赤－ | Toshi624(+61.0) さかかきばら(+13.0) 場代負け(-74.0)
C6529 | 01:36 | 三般南喰赤－ | Toshi624(+52.0) 場代負け(-7.0) さかかきばら(-45.0)
C6529 | 01:53 | 三般南喰赤－ | さかかきばら(+120.0) 場代負け(-19.0) Toshi624(-101.0)
C6529 | 02:10 | 三般南喰赤－ | 場代負け(+44.0) Toshi624(-12.0) さかかきばら(-32.0)
C6529 | 13:52 | 三般南喰赤－ | 遊びたい(+39.0) 鳥谷タカシ(-1.0) バラク・オマタ(-38.0)
C6529 | 14:01 | 三般南喰赤－ | バラク・オマタ(+54.0) 遊びたい(-1.0) 鳥谷タカシ(-53.0)
C6529 | 14:13 | 三般南喰赤－ | 鳥谷タカシ(+53.0) バラク・オマタ(+2.0) 遊びたい(-55.0)
